UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
178448,"R",739,"R",263,"R",476,"R",4,"R",2,"R",2,"R",7,"R",3,"R",4,"R",37,"R",15,"R",22,"R",8,"R",3,"R",5,"R",1,"R",1,"R",0,"R",667,"R",233,"R",434,"R",13,"R",4,"R",9,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0
178466,"R",107,"R",36,"R",71,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",103,"R",34,"R",69,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
178484,"R",124,"R",3,"R",121,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",18,"R",0,"R",18,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",99,"R",3,"R",96,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
178518,"R",43,"R",30,"R",13,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",37,"R",27,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
178527,"R",22,"R",1,"R",21,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",19,"R",1,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
178606,"R",13,"R",9,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",9,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
178615,"R",1301,"R",511,"R",790,"R",9,"R",4,"R",5,"R",25,"R",10,"R",15,"R",47,"R",17,"R",30,"R",36,"R",14,"R",22,"R",0,"R",0,"R",0,"R",1076,"R",409,"R",667,"R",5,"R",3,"R",2,"R",35,"R",16,"R",19,"R",68,"R",38,"R",30
178624,"R",1395,"R",594,"R",801,"R",2,"R",1,"R",1,"R",11,"R",6,"R",5,"R",37,"R",21,"R",16,"R",29,"R",11,"R",18,"R",1,"R",1,"Z",0,"R",1171,"R",470,"R",701,"R",31,"R",12,"R",19,"R",17,"R",9,"R",8,"R",96,"R",63,"R",33
178679,"R",119,"R",59,"R",60,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",113,"R",57,"R",56,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2
178697,"R",274,"R",102,"R",172,"R",3,"R",1,"R",2,"R",2,"Z",0,"R",2,"R",3,"R",2,"R",1,"R",6,"R",3,"R",3,"R",2,"R",2,"R",0,"R",248,"R",89,"R",159,"R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2
178721,"R",2560,"R",1175,"R",1385,"R",15,"R",7,"R",8,"R",53,"R",20,"R",33,"R",424,"R",200,"R",224,"R",300,"R",140,"R",160,"R",2,"R",1,"R",1,"R",1624,"R",749,"R",875,"R",51,"R",23,"R",28,"R",20,"R",0,"R",20,"R",71,"R",35,"R",36
178767,"R",44,"R",10,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30,"R",7,"R",23,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",13,"R",2,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
178828,"R",57,"R",16,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",16,"R",40,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
178891,"R",891,"R",862,"R",29,"R",6,"R",6,"R",0,"R",8,"R",8,"R",0,"R",174,"R",158,"R",16,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",684,"R",671,"R",13,"R",7,"R",7,"R",0,"R",9,"R",9,"R",0,"R",0,"R",0,"R",0
178989,"R",137,"R",15,"R",122,"R",2,"R",1,"R",1,"R",5,"R",2,"R",3,"R",8,"Z",0,"R",8,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",107,"R",10,"R",97,"R",1,"Z",0,"R",1,"R",10,"Z",0,"R",10,"Z",0,"Z",0,"Z",0
179043,"R",713,"R",267,"R",446,"R",2,"R",1,"R",1,"R",16,"R",4,"R",12,"R",30,"R",6,"R",24,"R",40,"R",19,"R",21,"R",2,"Z",0,"R",2,"R",585,"R",218,"R",367,"R",1,"Z",0,"R",1,"R",34,"R",18,"R",16,"R",3,"R",1,"R",2
179052,"R",94,"R",39,"R",55,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",6,"R",5,"R",1,"R",0,"R",0,"R",0,"R",86,"R",32,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
179070,"R",138,"R",20,"R",118,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",124,"R",16,"R",108,"R",5,"R",2,"R",3,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0
179159,"R",3236,"R",1331,"R",1905,"R",4,"R",0,"R",4,"R",226,"R",106,"R",120,"R",153,"R",39,"R",114,"R",112,"R",48,"R",64,"R",2,"R",1,"R",1,"R",2379,"R",979,"R",1400,"R",97,"R",39,"R",58,"R",45,"R",18,"R",27,"R",218,"R",101,"R",117
179195,"R",22,"R",2,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21,"R",1,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
179201,"R",416,"R",79,"R",337,"R",3,"R",2,"R",1,"R",6,"R",1,"R",5,"R",36,"R",2,"R",34,"R",13,"R",2,"R",11,"R",1,"R",0,"R",1,"R",213,"R",43,"R",170,"R",11,"R",2,"R",9,"R",133,"R",27,"R",106,"R",0,"R",0,"R",0
179229,"R",12,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
179238,"R",49,"R",3,"R",46,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",3,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
179256,"R",43,"R",26,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",3,"R",9,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",20,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0
179265,"R",176,"R",78,"R",98,"Z",0,"Z",0,"Z",0,"R",36,"R",19,"R",17,"R",2,"R",1,"R",1,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",134,"R",58,"R",76,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1
179308,"R",2340,"R",812,"R",1528,"R",5,"R",0,"R",5,"R",69,"R",21,"R",48,"R",556,"R",156,"R",400,"R",68,"R",17,"R",51,"R",0,"R",0,"R",0,"R",1476,"R",554,"R",922,"R",53,"R",19,"R",34,"R",45,"R",16,"R",29,"R",68,"R",29,"R",39
179317,"R",35,"R",18,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",25,"R",13,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
179326,"R",754,"R",259,"R",495,"R",6,"R",3,"R",3,"R",4,"R",2,"R",2,"R",11,"R",6,"R",5,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",629,"R",221,"R",408,"R",3,"R",2,"R",1,"R",99,"R",25,"R",74,"Z",0,"Z",0,"Z",0
179344,"R",273,"R",95,"R",178,"R",3,"R",3,"R",0,"R",4,"R",1,"R",3,"R",9,"R",8,"R",1,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",231,"R",68,"R",163,"R",0,"R",0,"R",0,"R",18,"R",11,"R",7,"R",2,"R",0,"R",2
179399,"R",14,"R",3,"R",11,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",2,"R",10,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
179450,"R",63,"R",3,"R",60,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",52,"R",3,"R",49,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
179511,"R",284,"R",16,"R",268,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",249,"R",12,"R",237,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",13,"R",2,"R",11,"R",2,"R",0,"R",2,"R",19,"R",2,"R",17,"R",0,"R",0,"R",0
179539,"R",716,"R",238,"R",478,"R",7,"R",3,"R",4,"R",1,"R",0,"R",1,"R",17,"R",6,"R",11,"R",20,"R",7,"R",13,"R",1,"R",1,"R",0,"R",653,"R",218,"R",435,"R",13,"R",2,"R",11,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0
179548,"R",267,"R",14,"R",253,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",28,"R",3,"R",25,"R",6,"R",0,"R",6,"R",1,"R",0,"R",1,"R",220,"R",10,"R",210,"R",10,"R",0,"R",10,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
179557,"R",1952,"R",745,"R",1207,"R",6,"R",1,"R",5,"R",11,"R",3,"R",8,"R",111,"R",47,"R",64,"R",27,"R",10,"R",17,"R",0,"R",0,"R",0,"R",1629,"R",604,"R",1025,"R",4,"R",1,"R",3,"R",44,"R",19,"R",25,"R",120,"R",60,"R",60
179566,"R",4062,"R",1639,"R",2423,"R",26,"R",9,"R",17,"R",47,"R",21,"R",26,"R",76,"R",35,"R",41,"R",85,"R",40,"R",45,"R",3,"R",2,"R",1,"R",3168,"R",1257,"R",1911,"R",68,"R",21,"R",47,"R",150,"R",59,"R",91,"R",439,"R",195,"R",244
179645,"R",524,"R",184,"R",340,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",33,"R",10,"R",23,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",483,"R",171,"R",312,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0
179715,"R",341,"R",76,"R",265,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",8,"R",2,"R",6,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",324,"R",71,"R",253,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",2,"R",0
179724,"R",25,"R",5,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",4,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
179742,"R",14,"R",4,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",4,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
179812,"R",257,"R",138,"R",119,"Z",0,"Z",0,"Z",0,"R",25,"R",8,"R",17,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",215,"R",124,"R",91,"R",2,"R",0,"R",2,"R",8,"R",5,"R",3,"R",4,"R",0,"R",4
179867,"R",3862,"R",1866,"R",1996,"R",11,"R",6,"R",5,"R",422,"R",222,"R",200,"R",222,"R",87,"R",135,"R",139,"R",63,"R",76,"R",2,"R",0,"R",2,"R",2086,"R",1007,"R",1079,"R",93,"R",40,"R",53,"R",250,"R",128,"R",122,"R",637,"R",313,"R",324
179894,"R",6681,"R",3140,"R",3541,"R",35,"R",18,"R",17,"R",205,"R",137,"R",68,"R",2177,"R",762,"R",1415,"R",396,"R",202,"R",194,"R",2,"R",2,"R",0,"R",3134,"R",1632,"R",1502,"R",42,"R",31,"R",11,"R",521,"R",254,"R",267,"R",169,"R",102,"R",67
179919,"R",86,"R",46,"R",40,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",12,"R",7,"R",5,"R",3,"R",3,"R",0,"R",9,"R",2,"R",7,"R",51,"R",26,"R",25,"R",4,"R",3,"R",1,"R",1,"R",0,"R",1,"R",4,"R",3,"R",1
179946,"R",231,"R",117,"R",114,"R",3,"R",0,"R",3,"R",4,"R",3,"R",1,"R",12,"R",9,"R",3,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",169,"R",84,"R",85,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1,"R",34,"R",16,"R",18
179955,"R",244,"R",83,"R",161,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",9,"R",3,"R",6,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"R",213,"R",69,"R",144,"R",5,"R",2,"R",3,"R",2,"Z",0,"R",2,"R",5,"R",4,"R",1
179964,"R",831,"R",310,"R",521,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",20,"R",6,"R",14,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",739,"R",276,"R",463,"R",19,"R",4,"R",15,"R",38,"R",12,"R",26,"R",10,"R",8,"R",2
179991,"R",24,"R",1,"R",23,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"R",21,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
180054,"R",63,"R",22,"R",41,"R",61,"R",22,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
180063,"R",23,"R",0,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",21,"R",0,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
180081,"R",113,"R",68,"R",45,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",101,"R",59,"R",42,"Z",0,"Z",0,"Z",0,"R",6,"R",4,"R",2,"Z",0,"Z",0,"Z",0
180090,"R",79,"R",4,"R",75,"R",14,"R",0,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",60,"R",4,"R",56,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0
180106,"R",266,"R",105,"R",161,"R",2,"Z",0,"R",2,"R",3,"R",1,"R",2,"R",3,"R",3,"Z",0,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",224,"R",85,"R",139,"Z",0,"Z",0,"Z",0,"R",30,"R",15,"R",15,"Z",0,"Z",0,"Z",0
180151,"R",87,"R",38,"R",49,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",74,"R",35,"R",39,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4
180160,"R",21,"R",8,"R",13,"R",19,"R",8,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
180179,"R",945,"R",338,"R",607,"R",19,"R",5,"R",14,"R",3,"R",2,"R",1,"R",4,"R",4,"R",0,"R",31,"R",13,"R",18,"R",0,"R",0,"R",0,"R",853,"R",296,"R",557,"R",12,"R",6,"R",6,"R",6,"R",5,"R",1,"R",17,"R",7,"R",10
180197,"R",352,"R",139,"R",213,"R",15,"R",7,"R",8,"R",4,"R",3,"R",1,"R",1,"R",0,"R",1,"R",5,"R",2,"R",3,"R",1,"R",1,"R",0,"R",283,"R",109,"R",174,"R",0,"R",0,"R",0,"R",43,"R",17,"R",26,"R",0,"R",0,"R",0
180203,"R",32,"R",14,"R",18,"R",28,"R",13,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
180212,"R",32,"R",18,"R",14,"R",25,"R",13,"R",12,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
180249,"R",342,"R",104,"R",238,"R",10,"R",4,"R",6,"R",4,"R",2,"R",2,"R",1,"R",0,"R",1,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",302,"R",86,"R",216,"R",0,"R",0,"R",0,"R",15,"R",7,"R",8,"R",0,"R",0,"R",0
180258,"R",233,"R",72,"R",161,"R",6,"R",4,"R",2,"R",4,"R",1,"R",3,"R",2,"R",2,"R",0,"R",13,"R",7,"R",6,"R",2,"R",1,"R",1,"R",178,"R",43,"R",135,"Z",0,"Z",0,"Z",0,"R",22,"R",10,"R",12,"R",6,"R",4,"R",2
180276,"R",237,"R",108,"R",129,"R",13,"R",5,"R",8,"R",3,"R",2,"R",1,"R",1,"R",0,"R",1,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",202,"R",93,"R",109,"R",2,"R",0,"R",2,"R",12,"R",7,"R",5,"R",0,"R",0,"R",0
180328,"R",52,"R",13,"R",39,"R",47,"R",10,"R",37,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
180373,"R",111,"R",41,"R",70,"R",3,"Z",0,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",98,"R",39,"R",59,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3
180391,"R",15,"R",3,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",1,"R",11,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0
180416,"R",382,"R",252,"R",130,"R",8,"R",6,"R",2,"R",4,"R",3,"R",1,"R",2,"R",2,"Z",0,"R",8,"R",6,"R",2,"Z",0,"Z",0,"Z",0,"R",299,"R",182,"R",117,"Z",0,"Z",0,"Z",0,"R",8,"R",6,"R",2,"R",53,"R",47,"R",6
180461,"R",2562,"R",1257,"R",1305,"R",33,"R",8,"R",25,"R",28,"R",17,"R",11,"R",17,"R",15,"R",2,"R",56,"R",23,"R",33,"R",0,"R",0,"R",0,"R",2257,"R",1110,"R",1147,"R",52,"R",27,"R",25,"R",12,"R",4,"R",8,"R",107,"R",53,"R",54
180489,"R",3007,"R",1323,"R",1684,"R",62,"R",28,"R",34,"R",68,"R",24,"R",44,"R",17,"R",8,"R",9,"R",97,"R",36,"R",61,"R",7,"R",3,"R",4,"R",2595,"R",1145,"R",1450,"R",85,"R",38,"R",47,"R",23,"R",12,"R",11,"R",53,"R",29,"R",24
180522,"R",274,"R",109,"R",165,"R",33,"R",14,"R",19,"R",2,"R",1,"R",1,"R",3,"R",3,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",206,"R",76,"R",130,"R",0,"R",0,"R",0,"R",16,"R",9,"R",7,"R",9,"R",1,"R",8
180595,"R",218,"R",91,"R",127,"R",6,"R",2,"R",4,"R",1,"R",1,"R",0,"R",3,"R",3,"R",0,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",186,"R",76,"R",110,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",10,"R",3,"R",7
180647,"R",167,"R",58,"R",109,"R",114,"R",38,"R",76,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",53,"R",20,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
180692,"R",255,"R",106,"R",149,"R",5,"R",2,"R",3,"R",1,"Z",0,"R",1,"R",4,"R",2,"R",2,"R",5,"R",3,"R",2,"R",11,"R",9,"R",2,"R",220,"R",84,"R",136,"Z",0,"Z",0,"Z",0,"R",9,"R",6,"R",3,"Z",0,"Z",0,"Z",0
180771,"R",22,"Z",0,"R",22,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
180814,"R",3057,"R",1542,"R",1515,"R",13,"R",4,"R",9,"R",54,"R",27,"R",27,"R",365,"R",147,"R",218,"R",98,"R",58,"R",40,"R",7,"R",2,"R",5,"R",1977,"R",1002,"R",975,"R",146,"R",64,"R",82,"R",316,"R",182,"R",134,"R",81,"R",56,"R",25
180832,"R",347,"R",40,"R",307,"R",1,"Z",0,"R",1,"R",6,"R",1,"R",5,"R",12,"R",0,"R",12,"R",8,"R",1,"R",7,"Z",0,"Z",0,"Z",0,"R",288,"R",32,"R",256,"R",6,"R",1,"R",5,"R",26,"R",5,"R",21,"Z",0,"Z",0,"Z",0
180878,"R",143,"R",21,"R",122,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",134,"R",16,"R",118,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
180902,"R",1426,"R",670,"R",756,"R",6,"R",1,"R",5,"R",7,"R",5,"R",2,"R",16,"R",11,"R",5,"R",125,"R",72,"R",53,"R",1,"R",0,"R",1,"R",1261,"R",576,"R",685,"R",8,"R",4,"R",4,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0
180948,"R",481,"R",192,"R",289,"R",5,"R",2,"R",3,"R",5,"R",1,"R",4,"R",5,"R",4,"R",1,"R",18,"R",12,"R",6,"R",2,"R",2,"Z",0,"R",401,"R",155,"R",246,"R",7,"R",3,"R",4,"R",28,"R",9,"R",19,"R",10,"R",4,"R",6
180957,"R",76,"R",15,"R",61,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",2,"R",4,"R",11,"R",3,"R",8,"Z",0,"Z",0,"Z",0,"R",54,"R",9,"R",45,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
180984,"R",523,"R",164,"R",359,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"R",15,"R",5,"R",10,"R",11,"R",5,"R",6,"R",1,"Z",0,"R",1,"R",397,"R",110,"R",287,"R",5,"R",5,"Z",0,"R",91,"R",38,"R",53,"Z",0,"Z",0,"Z",0
181002,"R",2012,"R",854,"R",1158,"R",10,"R",7,"R",3,"R",144,"R",66,"R",78,"R",59,"R",22,"R",37,"R",85,"R",36,"R",49,"R",11,"R",5,"R",6,"R",1557,"R",635,"R",922,"R",42,"R",20,"R",22,"R",49,"R",29,"R",20,"R",55,"R",34,"R",21
181020,"R",239,"R",102,"R",137,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",4,"R",4,"R",0,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0,"R",211,"R",84,"R",127,"R",2,"R",1,"R",1,"R",5,"R",2,"R",3,"R",5,"R",3,"R",2
181093,"R",126,"R",54,"R",72,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",5,"R",2,"R",6,"Z",0,"R",6,"R",4,"R",1,"R",3,"R",108,"R",47,"R",61,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
181127,"R",242,"R",119,"R",123,"R",3,"R",2,"R",1,"R",2,"R",0,"R",2,"R",3,"R",3,"R",0,"R",10,"R",7,"R",3,"R",1,"R",1,"R",0,"R",220,"R",105,"R",115,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
